country,year,population,pop_repage,month,births,countrycode,TFR,CBR,GFR,modate
Spain,2020,47679488,10534088,11,26689.8203125,ESP,1.11,6.717309,30.403946,730
Spain,2020,47679488,10534088,12,23177.73046875,ESP,.97000003,5.833384,26.403118,731
Spain,2021,47735664,10468556,1,23849.869140625,ESP,1,5.9954844,27.338863,732
Spain,2021,47735664,10468556,2,27109.1796875,ESP,1.14,6.8148241,31.07498,733
Spain,2021,47735664,10468556,3,29136.55078125,ESP,1.22,7.3244734,33.398933,734
Spain,2021,47735664,10468556,4,29007.810546875,ESP,1.22,7.2921104,33.251362,735
Spain,2021,47735664,10468556,5,28487.94921875,ESP,1.2,7.1614251,32.655449,736
Spain,2021,47735664,10468556,6,28100.419921875,ESP,1.1799999,7.0640063,32.211227,737
Spain,2021,47735664,10468556,7,29277.91015625,ESP,1.23,7.3600092,33.560974,738
Spain,2021,47735664,10468556,8,28379.919921875,ESP,1.1900001,7.1342683,32.531616,739
Spain,2021,47735664,10468556,9,28835.76953125,ESP,1.21,7.2488618,33.05415,740
Spain,2021,47735664,10468556,10,28481.890625,ESP,1.2,7.1599021,32.648502,741
Spain,2021,47735664,10468556,11,28037.759765625,ESP,1.1799999,7.0482545,32.1394,742
Spain,2021,47735664,10468556,12,28132.33984375,ESP,1.1900001,7.0720305,32.247818,743
Spain,2022,47828384,10388696,1,27672.919921875,ESP,1.17,6.9430537,31.965036,744
Spain,2022,47828384,10388696,2,27603.650390625,ESP,1.16,6.925674,31.885023,745
Spain,2022,47828384,10388696,3,27378.69921875,ESP,1.16,6.8692346,31.625181,746
Spain,2022,47828384,10388696,4,27258.509765625,ESP,1.15,6.8390794,31.486349,747
Spain,2022,47828384,10388696,5,27664.41015625,ESP,1.17,6.9409184,31.955206,748
Spain,2022,47828384,10388696,6,27711.359375,ESP,1.17,6.9526982,32.009438,749
Spain,2022,47828384,10388696,7,27847.51953125,ESP,1.1799999,6.9868603,32.166718,750
Spain,2022,47828384,10388696,8,27660.890625,ESP,1.17,6.9400358,31.951141,751
Spain,2022,47828384,10388696,9,26887.23046875,ESP,1.14,6.7459264,31.057484,752
Spain,2022,47828384,10388696,10,26447.05078125,ESP,1.12,6.6354866,30.549032,753
Spain,2022,47828384,10388696,11,27853.689453125,ESP,1.1799999,6.9884081,32.173843,754
Spain,2022,47828384,10388696,12,27133.25,ESP,1.15,6.807652,31.341661,755
Spain,2023,47911580,10294710,1,26747.859375,ESP,1.13,6.6993055,31.178568,756
Spain,2023,47911580,10294710,2,26932.0390625,ESP,1.14,6.7454352,31.393257,757
Spain,2023,47911580,10294710,3,26397.5390625,ESP,1.12,6.6115637,30.770218,758
Spain,2023,47911580,10294710,4,27019.169921875,ESP,1.14,6.7672582,31.49482,759
Spain,2023,47911580,10294710,5,26462.73046875,ESP,1.12,6.6278915,30.846209,760
Spain,2023,47911580,10294710,6,26764.189453125,ESP,1.13,6.7033954,31.197603,761
Spain,2023,47911580,10294710,7,26541.6796875,ESP,1.12,6.6476655,30.938234,762
Spain,2023,47911580,10294710,8,26414.0703125,ESP,1.12,6.6157041,30.789488,763
Spain,2023,47911580,10294710,9,26496.720703125,ESP,1.12,6.636405,30.885828,764
Spain,2023,47911580,10294710,10,26860.08984375,ESP,1.14,6.7274151,31.309389,765
Spain,2023,47911580,10294710,11,26767.970703125,ESP,1.14,6.7043428,31.202011,766
Spain,2023,47911580,10294710,12,26815.630859375,ESP,1.14,6.7162795,31.257565,767
Spain,2024,47910528,10184512,1,26781.400390625,ESP,1.14,6.7078533,31.555445,768
Spain,2024,47910528,10184512,2,27086.279296875,ESP,1.15,6.7842155,31.914671,769
Spain,2024,47910528,10184512,3,27009.099609375,ESP,1.15,6.7648845,31.823734,770
Spain,2024,47910528,10184512,4,26482.91015625,ESP,1.13,6.6330914,31.203745,771
Spain,2024,47910528,10184512,5,26687.5,ESP,1.14,6.6843348,31.444805,772
Spain,2024,47910528,10184512,6,26640.390625,ESP,1.14,6.6725354,31.389299,773
Spain,2024,47910528,10184512,7,26483.2109375,ESP,1.13,6.6331668,31.2041,774
Spain,2024,47910528,10184512,8,26762.94921875,ESP,1.15,6.7032323,31.533705,775
Spain,2024,47910528,10184512,9,26636.2890625,ESP,1.15,6.6715078,31.384466,776
Spain,2024,47910528,10184512,10,26579.3203125,ESP,1.14,6.657239,31.317343,777
Spain,2024,47910528,10184512,11,26822.69921875,ESP,1.16,6.7181973,31.604105,778
Spain,2024,47910528,10184512,12,26634.560546875,ESP,1.15,6.6710749,31.382429,779
Sweden,2012,9519486,2134821,1,9247.6298828125,SWE,1.88,11.657306,51.98167,624
Sweden,2012,9519486,2134821,2,9704.4296875,SWE,1.97,12.233135,54.549377,625
Sweden,2012,9519486,2134821,3,9204.6396484375,SWE,1.87,11.603113,51.740017,626
Sweden,2012,9519486,2134821,4,9211.349609375,SWE,1.86,11.611572,51.777733,627
Sweden,2012,9519486,2134821,5,9306.7998046875,SWE,1.88,11.731894,52.314266,628
Sweden,2012,9519486,2134821,6,9386.6904296875,SWE,1.9,11.832602,52.76334,629
Sweden,2012,9519486,2134821,7,9397.0400390625,SWE,1.9,11.845648,52.821514,630
Sweden,2012,9519486,2134821,8,9570.1396484375,SWE,1.9299999,12.063852,53.794521,631
Sweden,2012,9519486,2134821,9,9502.66015625,SWE,1.91,11.97879,53.415215,632
Sweden,2012,9519486,2134821,10,9486.9404296875,SWE,1.91,11.958974,53.326851,633
Sweden,2012,9519486,2134821,11,9438.099609375,SWE,1.9,11.897407,53.052315,634
Sweden,2012,9519486,2134821,12,9564.83984375,SWE,1.92,12.057172,53.764732,635
Sweden,2013,9600620,2140211.5,1,9540.400390625,SWE,1.91,11.92473,53.492287,636
Sweden,2013,9600620,2140211.5,2,9452.7900390625,SWE,1.89,11.815225,53.00106,637
Sweden,2013,9600620,2140211.5,3,9535.9697265625,SWE,1.91,11.919192,53.467442,638
Sweden,2013,9600620,2140211.5,4,9498.1298828125,SWE,1.9,11.871896,53.25528,639
Sweden,2013,9600620,2140211.5,5,9454.0595703125,SWE,1.89,11.816812,53.008179,640
Sweden,2013,9600620,2140211.5,6,9358.1201171875,SWE,1.87,11.696895,52.470253,641
Sweden,2013,9600620,2140211.5,7,9567.1298828125,SWE,1.91,11.95814,53.642155,642
Sweden,2013,9600620,2140211.5,8,9625.740234375,SWE,1.92,12.031398,53.970779,643
Sweden,2013,9600620,2140211.5,9,9393.8095703125,SWE,1.87,11.741504,52.670361,644
Sweden,2013,9600620,2140211.5,10,9341.2001953125,SWE,1.85,11.675746,52.375385,645
Sweden,2013,9600620,2140211.5,11,9368.5498046875,SWE,1.86,11.709931,52.528732,646
Sweden,2013,9600620,2140211.5,12,9462.849609375,SWE,1.87,11.827798,53.057465,647
Sweden,2014,9696434,2143970.5,1,9163.8203125,SWE,1.8099999,11.340854,51.290745,648
Sweden,2014,9696434,2143970.5,2,9543.91015625,SWE,1.88,11.811241,53.418144,649
Sweden,2014,9696434,2143970.5,3,9662.1904296875,SWE,1.91,11.957622,54.08017,650
Sweden,2014,9696434,2143970.5,4,9744.6103515625,SWE,1.92,12.059622,54.541481,651
Sweden,2014,9696434,2143970.5,5,9558.9599609375,SWE,1.88,11.829866,53.502377,652
Sweden,2014,9696434,2143970.5,6,9759.8603515625,SWE,1.92,12.078494,54.626835,653
Sweden,2014,9696434,2143970.5,7,9623.7197265625,SWE,1.89,11.910011,53.864845,654
Sweden,2014,9696434,2143970.5,8,9620.900390625,SWE,1.88,11.906522,53.849064,655
Sweden,2014,9696434,2143970.5,9,9550.76953125,SWE,1.87,11.81973,53.456535,656
Sweden,2014,9696434,2143970.5,10,9543.080078125,SWE,1.86,11.810214,53.413498,657
Sweden,2014,9696434,2143970.5,11,9664.849609375,SWE,1.89,11.960912,54.095051,658
Sweden,2014,9696434,2143970.5,12,9465.3701171875,SWE,1.84,11.714043,52.978546,659
Sweden,2015,9799482,2147181,1,9573.490234375,SWE,1.86,11.723261,53.503586,660
Sweden,2015,9799482,2147181,2,9517.9296875,SWE,1.85,11.655224,53.193073,661
Sweden,2015,9799482,2147181,3,9111.2001953125,SWE,1.77,11.157162,50.919975,662
Sweden,2015,9799482,2147181,4,9478.9501953125,SWE,1.84,11.607491,52.975227,663
Sweden,2015,9799482,2147181,5,9496.2099609375,SWE,1.84,11.628627,53.07169,664
Sweden,2015,9799482,2147181,6,9513.66015625,SWE,1.84,11.649996,53.169212,665
Sweden,2015,9799482,2147181,7,9546.8203125,SWE,1.84,11.690602,53.354534,666
Sweden,2015,9799482,2147181,8,9524.1103515625,SWE,1.83,11.662792,53.227615,667
Sweden,2015,9799482,2147181,9,9849.33984375,SWE,1.89,12.061053,55.045235,668
Sweden,2015,9799482,2147181,10,9894.5400390625,SWE,1.9,12.116404,55.297844,669
Sweden,2015,9799482,2147181,11,9758.509765625,SWE,1.87,11.949827,54.537609,670
Sweden,2015,9799482,2147181,12,9714.01953125,SWE,1.86,11.895347,54.288963,671
Sweden,2016,9923280,2156804,1,9862.6103515625,SWE,1.88,11.926634,54.87347,672
Sweden,2016,9923280,2156804,2,9780.580078125,SWE,1.87,11.827436,54.417072,673
Sweden,2016,9923280,2156804,3,9796.0703125,SWE,1.87,11.846169,54.503258,674
Sweden,2016,9923280,2156804,4,9686.5400390625,SWE,1.84,11.713716,53.893856,675
Sweden,2016,9923280,2156804,5,9921.8603515625,SWE,1.88,11.998283,55.203125,676
Sweden,2016,9923280,2156804,6,9780.8701171875,SWE,1.85,11.827786,54.418686,677
Sweden,2016,9923280,2156804,7,9664.8203125,SWE,1.83,11.68745,53.77301,678
Sweden,2016,9923280,2156804,8,9570.9296875,SWE,1.8099999,11.573911,53.250622,679
Sweden,2016,9923280,2156804,9,9947.0400390625,SWE,1.88,12.028732,55.34322,680
Sweden,2016,9923280,2156804,10,9666.5703125,SWE,1.8200001,11.689567,53.782745,681
Sweden,2016,9923280,2156804,11,9638.5302734375,SWE,1.8099999,11.655659,53.62674,682
Sweden,2016,9923280,2156804,12,9855.900390625,SWE,1.85,11.918519,54.83614,683
Sweden,2017,10057862,2172326.5,1,9634.6201171875,SWE,1.8,11.495031,53.221947,684
Sweden,2017,10057862,2172326.5,2,9895.849609375,SWE,1.85,11.806704,54.664986,685
Sweden,2017,10057862,2172326.5,3,9582.169921875,SWE,1.79,11.432453,52.932209,686
Sweden,2017,10057862,2172326.5,4,9580.740234375,SWE,1.78,11.430748,52.924313,687
Sweden,2017,10057862,2172326.5,5,9685.7001953125,SWE,1.8,11.555975,53.504112,688
Sweden,2017,10057862,2172326.5,6,9415.4599609375,SWE,1.75,11.233552,52.011299,689
Sweden,2017,10057862,2172326.5,7,9727.7802734375,SWE,1.8,11.60618,53.736565,690
Sweden,2017,10057862,2172326.5,8,9563.580078125,SWE,1.77,11.410274,52.829517,691
Sweden,2017,10057862,2172326.5,9,9564.48046875,SWE,1.77,11.411348,52.834492,692
Sweden,2017,10057862,2172326.5,10,9615.8603515625,SWE,1.77,11.47265,53.118317,693
Sweden,2017,10057862,2172326.5,11,9669.830078125,SWE,1.78,11.537041,53.416447,694
Sweden,2017,10057862,2172326.5,12,9590.7001953125,SWE,1.76,11.442631,52.979328,695
Sweden,2018,10175404,2188572,1,9487.3603515625,SWE,1.74,11.188581,52.019455,696
Sweden,2018,10175404,2188572,2,9459.5,SWE,1.73,11.155725,51.866695,697
Sweden,2018,10175404,2188572,3,9728.9697265625,SWE,1.78,11.473514,53.344208,698
Sweden,2018,10175404,2188572,4,9826,SWE,1.79,11.587943,53.876225,699
Sweden,2018,10175404,2188572,5,9622.4501953125,SWE,1.75,11.347894,52.760159,700
Sweden,2018,10175404,2188572,6,9700.91015625,SWE,1.77,11.440423,53.190353,701
Sweden,2018,10175404,2188572,7,9610.2802734375,SWE,1.75,11.333542,52.693428,702
Sweden,2018,10175404,2188572,8,9774.66015625,SWE,1.77,11.527397,53.594727,703
Sweden,2018,10175404,2188572,9,9727.66015625,SWE,1.76,11.47197,53.337025,704
Sweden,2018,10175404,2188572,10,9565.6904296875,SWE,1.73,11.280956,52.44894,705
Sweden,2018,10175404,2188572,11,9613.6201171875,SWE,1.74,11.337481,52.711742,706
Sweden,2018,10175404,2188572,12,9726.08984375,SWE,1.76,11.470118,53.328415,707
Sweden,2019,10279125,2205066.5,1,9761.650390625,SWE,1.76,11.395892,53.123024,708
Sweden,2019,10279125,2205066.5,2,9540.8603515625,SWE,1.72,11.138139,51.921482,709
Sweden,2019,10279125,2205066.5,3,9530.5703125,SWE,1.72,11.126126,51.865486,710
Sweden,2019,10279125,2205066.5,4,9656.169921875,SWE,1.74,11.272753,52.549,711
Sweden,2019,10279125,2205066.5,5,9424.3603515625,SWE,1.6900001,11.002135,51.287491,712
Sweden,2019,10279125,2205066.5,6,9584.8095703125,SWE,1.72,11.189446,52.160656,713
Sweden,2019,10279125,2205066.5,7,9619.400390625,SWE,1.72,11.229828,52.3489,714
Sweden,2019,10279125,2205066.5,8,9610.849609375,SWE,1.72,11.219846,52.302364,715
Sweden,2019,10279125,2205066.5,9,9427.669921875,SWE,1.6900001,11.005999,51.3055,716
Sweden,2019,10279125,2205066.5,10,9504.1201171875,SWE,1.7,11.095248,51.721542,717
Sweden,2019,10279125,2205066.5,11,9524.9501953125,SWE,1.7,11.119565,51.8349,718
Sweden,2019,10279125,2205066.5,12,9359.6298828125,SWE,1.67,10.926568,50.935226,719
Sweden,2020,10353686,2216374.5,1,9836.009765625,SWE,1.75,11.400009,53.254589,720
Sweden,2020,10353686,2216374.5,2,9341.169921875,SWE,1.66,10.826487,50.575405,721
Sweden,2020,10353686,2216374.5,3,9325.2998046875,SWE,1.66,10.808093,50.489479,722
Sweden,2020,10353686,2216374.5,4,9380.2001953125,SWE,1.67,10.871722,50.786724,723
Sweden,2020,10353686,2216374.5,5,9644.740234375,SWE,1.71,11.178327,52.219009,724
Sweden,2020,10353686,2216374.5,6,9311.759765625,SWE,1.65,10.792399,50.416172,725
Sweden,2020,10353686,2216374.5,7,9304.900390625,SWE,1.65,10.78445,50.379032,726
Sweden,2020,10353686,2216374.5,8,9372.91015625,SWE,1.66,10.863274,50.747253,727
Sweden,2020,10353686,2216374.5,9,9403.3798828125,SWE,1.66,10.898588,50.912224,728
Sweden,2020,10353686,2216374.5,10,9350.08984375,SWE,1.65,10.836824,50.623699,729
Sweden,2020,10353686,2216374.5,11,9242.919921875,SWE,1.63,10.712614,50.043457,730
Sweden,2020,10353686,2216374.5,12,9263.75,SWE,1.63,10.736756,50.156235,731
Sweden,2021,10416132,2225266,1,9340.2099609375,SWE,1.65,10.760474,50.368145,732
Sweden,2021,10416132,2225266,2,9634.9599609375,SWE,1.7,11.100043,51.957619,733
Sweden,2021,10416132,2225266,3,9683.58984375,SWE,1.71,11.156068,52.21986,734
Sweden,2021,10416132,2225266,4,9548.41015625,SWE,1.6799999,11.000333,51.490887,735
Sweden,2021,10416132,2225266,5,9539.2099609375,SWE,1.6799999,10.989734,51.441277,736
Sweden,2021,10416132,2225266,6,9601.330078125,SWE,1.6900001,11.0613,51.776264,737
Sweden,2021,10416132,2225266,7,9566.4501953125,SWE,1.6799999,11.021116,51.588169,738
Sweden,2021,10416132,2225266,8,9428,SWE,1.66,10.861613,50.841564,739
Sweden,2021,10416132,2225266,9,9535.3095703125,SWE,1.67,10.985241,51.420242,740
Sweden,2021,10416132,2225266,10,9519.259765625,SWE,1.67,10.96675,51.333691,741
Sweden,2021,10416132,2225266,11,9524.73046875,SWE,1.67,10.973053,51.363194,742
Sweden,2021,10416132,2225266,12,9385.8701171875,SWE,1.64,10.813077,50.614372,743
Sweden,2022,10487338,2238332,1,9198,SWE,1.61,10.524692,49.311718,744
Sweden,2022,10487338,2238332,2,9124.8603515625,SWE,1.6,10.441003,48.919609,745
Sweden,2022,10487338,2238332,3,8838.7998046875,SWE,1.55,10.113682,47.385998,746
Sweden,2022,10487338,2238332,4,8660.150390625,SWE,1.51,9.9092646,46.428234,747
Sweden,2022,10487338,2238332,5,8782.8095703125,SWE,1.54,10.049616,47.085827,748
Sweden,2022,10487338,2238332,6,8946.830078125,SWE,1.5599999,10.237294,47.965164,749
Sweden,2022,10487338,2238332,7,8603.5400390625,SWE,1.5,9.8444891,46.124741,750
Sweden,2022,10487338,2238332,8,8731.26953125,SWE,1.52,9.9906416,46.809513,751
Sweden,2022,10487338,2238332,9,8503.330078125,SWE,1.48,9.729825,45.587502,752
Sweden,2022,10487338,2238332,10,8301.16015625,SWE,1.4400001,9.4984941,44.503639,753
Sweden,2022,10487338,2238332,11,8405.2802734375,SWE,1.46,9.6176329,45.061844,754
Sweden,2022,10487338,2238332,12,8708.650390625,SWE,1.51,9.9647598,46.688251,755
Sweden,2023,10551494,2248489,1,8505.7099609375,SWE,1.47,9.6733713,45.394272,756
Sweden,2023,10551494,2248489,2,8461.51953125,SWE,1.46,9.6231146,45.158432,757
Sweden,2023,10551494,2248489,3,8384.7802734375,SWE,1.4400001,9.53584,44.748878,758
Sweden,2023,10551494,2248489,4,8299.6396484375,SWE,1.42,9.4390116,44.294491,759
Sweden,2023,10551494,2248489,5,8482.23046875,SWE,1.45,9.6466684,45.268963,760
Sweden,2023,10551494,2248489,6,8408.400390625,SWE,1.4400001,9.5627031,44.874939,761
Sweden,2023,10551494,2248489,7,8358.01953125,SWE,1.4299999,9.5054064,44.60606,762
Sweden,2023,10551494,2248489,8,8029.77978515625,SWE,1.37,9.1321058,42.854271,763
Sweden,2023,10551494,2248489,9,8285.0595703125,SWE,1.41,9.42243,44.216679,764
Sweden,2023,10551494,2248489,10,8314.009765625,SWE,1.42,9.4553547,44.371181,765
Sweden,2023,10551494,2248489,11,8298.58984375,SWE,1.41,9.4378176,44.288887,766
Sweden,2023,10551494,2248489,12,8317.8203125,SWE,1.41,9.4596882,44.391521,767
Sweden,2024,10606999,2256487.5,1,8105.93017578125,SWE,1.38,9.1704693,43.107334,768
Sweden,2024,10606999,2256487.5,2,8148.27001953125,SWE,1.38,9.2183695,43.332497,769
Sweden,2024,10606999,2256487.5,3,8523.0302734375,SWE,1.4400001,9.6423464,45.325474,770
Sweden,2024,10606999,2256487.5,4,8371.9697265625,SWE,1.42,9.4714479,44.522133,771
Sweden,2024,10606999,2256487.5,5,8129.419921875,SWE,1.37,9.1970444,43.232254,772
Sweden,2024,10606999,2256487.5,6,8008.31982421875,SWE,1.35,9.0600405,42.588242,773
Sweden,2024,10606999,2256487.5,7,8188,SWE,1.38,9.2633171,43.543781,774
Sweden,2024,10606999,2256487.5,8,8127.64990234375,SWE,1.37,9.1950417,43.222839,775
Sweden,2024,10606999,2256487.5,9,8132.02978515625,SWE,1.37,9.1999969,43.246132,776
Sweden,2024,10606999,2256487.5,10,8219.7197265625,SWE,1.38,9.2992029,43.712467,777
Sweden,2024,10606999,2256487.5,11,8172.009765625,SWE,1.37,9.2452278,43.458748,778
Sweden,2024,10606999,2256487.5,12,8065.580078125,SWE,1.36,9.1248207,42.892754,779
Switzerland,2012,7998926.5,1910184,1,6882.8701171875,CHE,1.54,10.325691,43.238998,624
Switzerland,2012,7998926.5,1910184,2,6884.08984375,CHE,1.54,10.32752,43.246658,625
Switzerland,2012,7998926.5,1910184,3,6759.89990234375,CHE,1.51,10.141211,42.466484,626
Switzerland,2012,7998926.5,1910184,4,6771.5400390625,CHE,1.51,10.158673,42.539608,627
Switzerland,2012,7998926.5,1910184,5,6663.02978515625,CHE,1.49,9.9958858,41.857933,628
Switzerland,2012,7998926.5,1910184,6,6752.27978515625,CHE,1.51,10.129779,42.418613,629
Switzerland,2012,7998926.5,1910184,7,6848.169921875,CHE,1.53,10.273633,43.021008,630
Switzerland,2012,7998926.5,1910184,8,6878.27978515625,CHE,1.53,10.318805,43.210159,631
Switzerland,2012,7998926.5,1910184,9,6910.18017578125,CHE,1.54,10.366661,43.410564,632
Switzerland,2012,7998926.5,1910184,10,6856.97021484375,CHE,1.52,10.286836,43.07629,633
Switzerland,2012,7998926.5,1910184,11,6891.72998046875,CHE,1.53,10.338983,43.294655,634
Switzerland,2012,7998926.5,1910184,12,6919.8701171875,CHE,1.53,10.381198,43.471436,635
Switzerland,2013,8091202,1916850.5,1,6761.080078125,CHE,1.5,10.027307,42.32618,636
Switzerland,2013,8091202,1916850.5,2,6784.2099609375,CHE,1.5,10.06161,42.470982,637
Switzerland,2013,8091202,1916850.5,3,6941.6298828125,CHE,1.53,10.295078,43.45647,638
Switzerland,2013,8091202,1916850.5,4,6807.35986328125,CHE,1.5,10.095943,42.615906,639
Switzerland,2013,8091202,1916850.5,5,6910.9501953125,CHE,1.52,10.249578,43.264408,640
Switzerland,2013,8091202,1916850.5,6,6827.7099609375,CHE,1.5,10.126124,42.743301,641
Switzerland,2013,8091202,1916850.5,7,6946.97021484375,CHE,1.53,10.302999,43.489902,642
Switzerland,2013,8091202,1916850.5,8,6997.06982421875,CHE,1.54,10.377301,43.803539,643
Switzerland,2013,8091202,1916850.5,9,6894.72021484375,CHE,1.51,10.225507,43.162804,644
Switzerland,2013,8091202,1916850.5,10,6959.06982421875,CHE,1.52,10.320944,43.565651,645
Switzerland,2013,8091202,1916850.5,11,6837.68017578125,CHE,1.5,10.140911,42.805717,646
Switzerland,2013,8091202,1916850.5,12,7084.6201171875,CHE,1.55,10.507146,44.351627,647
Switzerland,2014,8190235.5,1923064,1,7113.97021484375,CHE,1.55,10.4231,44.391472,648
Switzerland,2014,8190235.5,1923064,2,7136.33984375,CHE,1.55,10.455875,44.531059,649
Switzerland,2014,8190235.5,1923064,3,7031.6298828125,CHE,1.53,10.302458,43.877666,650
Switzerland,2014,8190235.5,1923064,4,7117.25,CHE,1.55,10.427905,44.411938,651
Switzerland,2014,8190235.5,1923064,5,7077.39990234375,CHE,1.54,10.369518,44.163273,652
Switzerland,2014,8190235.5,1923064,6,7074.7998046875,CHE,1.53,10.365709,44.147049,653
Switzerland,2014,8190235.5,1923064,7,6982.60986328125,CHE,1.51,10.230636,43.571777,654
Switzerland,2014,8190235.5,1923064,8,7064.25,CHE,1.53,10.350252,44.081215,655
Switzerland,2014,8190235.5,1923064,9,7171.0498046875,CHE,1.55,10.506731,44.74765,656
Switzerland,2014,8190235.5,1923064,10,7231.68017578125,CHE,1.5599999,10.595564,45.125988,657
Switzerland,2014,8190235.5,1923064,11,7245.31005859375,CHE,1.5599999,10.615534,45.211037,658
Switzerland,2014,8190235.5,1923064,12,7107.0400390625,CHE,1.53,10.412946,44.348228,659
Switzerland,2015,8283934,1927597,1,7257.22021484375,CHE,1.5599999,10.512715,45.178864,660
Switzerland,2015,8283934,1927597,2,7137.33984375,CHE,1.53,10.339059,44.432564,661
Switzerland,2015,8283934,1927597,3,7255.77001953125,CHE,1.5599999,10.510615,45.169834,662
Switzerland,2015,8283934,1927597,4,7192.33984375,CHE,1.54,10.418731,44.77496,663
Switzerland,2015,8283934,1927597,5,7243.52978515625,CHE,1.55,10.492884,45.093636,664
Switzerland,2015,8283934,1927597,6,7300.7900390625,CHE,1.5599999,10.57583,45.450104,665
Switzerland,2015,8283934,1927597,7,6945.5400390625,CHE,1.48,10.06122,43.238541,666
Switzerland,2015,8283934,1927597,8,7188.52978515625,CHE,1.53,10.413212,44.75124,667
Switzerland,2015,8283934,1927597,9,7414.81982421875,CHE,1.58,10.741013,46.159981,668
Switzerland,2015,8283934,1927597,10,7204.669921875,CHE,1.53,10.436592,44.851719,669
Switzerland,2015,8283934,1927597,11,7236.3798828125,CHE,1.54,10.482527,45.049126,670
Switzerland,2015,8283934,1927597,12,7247.47998046875,CHE,1.54,10.498606,45.118229,671
Switzerland,2016,8374901,1929714.5,1,7323.10009765625,CHE,1.55,10.492924,45.538963,672
Switzerland,2016,8374901,1929714.5,2,7298.85986328125,CHE,1.55,10.458192,45.388226,673
Switzerland,2016,8374901,1929714.5,3,7421.31005859375,CHE,1.5700001,10.633645,46.149689,674
Switzerland,2016,8374901,1929714.5,4,7062.490234375,CHE,1.49,10.119509,43.918354,675
Switzerland,2016,8374901,1929714.5,5,7322.68017578125,CHE,1.55,10.492323,45.536354,676
Switzerland,2016,8374901,1929714.5,6,7347.52001953125,CHE,1.55,10.527914,45.690823,677
Switzerland,2016,8374901,1929714.5,7,7385.2099609375,CHE,1.5599999,10.581919,45.925198,678
Switzerland,2016,8374901,1929714.5,8,7342.240234375,CHE,1.55,10.52035,45.65799,679
Switzerland,2016,8374901,1929714.5,9,7476.740234375,CHE,1.58,10.713068,46.494381,680
Switzerland,2016,8374901,1929714.5,10,7301,CHE,1.54,10.461258,45.401535,681
Switzerland,2016,8374901,1929714.5,11,7121.4599609375,CHE,1.5,10.204003,44.285057,682
Switzerland,2016,8374901,1929714.5,12,7297.8798828125,CHE,1.53,10.456787,45.382133,683
Switzerland,2017,8453628,1927673,1,7165.18017578125,CHE,1.5,10.171037,44.604122,684
Switzerland,2017,8453628,1927673,2,7367.7001953125,CHE,1.55,10.458516,45.864834,685
Switzerland,2017,8453628,1927673,3,7247.259765625,CHE,1.52,10.28755,45.115078,686
Switzerland,2017,8453628,1927673,4,7329.2900390625,CHE,1.54,10.403993,45.625725,687
Switzerland,2017,8453628,1927673,5,7386.18994140625,CHE,1.55,10.484762,45.979935,688
Switzerland,2017,8453628,1927673,6,7221.669921875,CHE,1.51,10.251225,44.955776,689
Switzerland,2017,8453628,1927673,7,7226.5498046875,CHE,1.51,10.258152,44.986156,690
Switzerland,2017,8453628,1927673,8,7262.2001953125,CHE,1.52,10.308758,45.208084,691
Switzerland,2017,8453628,1927673,9,7173.7001953125,CHE,1.5,10.183131,44.657162,692
Switzerland,2017,8453628,1927673,10,7342.580078125,CHE,1.53,10.422857,45.708458,693
Switzerland,2017,8453628,1927673,11,7326.25,CHE,1.53,10.399677,45.6068,694
Switzerland,2017,8453628,1927673,12,7445.97998046875,CHE,1.55,10.569634,46.352135,695
Switzerland,2018,8516344,1923392.5,1,7308.0400390625,CHE,1.52,10.297433,45.594688,696
Switzerland,2018,8516344,1923392.5,2,7261.16015625,CHE,1.51,10.231377,45.302204,697
Switzerland,2018,8516344,1923392.5,3,7275.72998046875,CHE,1.51,10.251906,45.393105,698
Switzerland,2018,8516344,1923392.5,4,7235.02978515625,CHE,1.5,10.194557,45.139179,699
Switzerland,2018,8516344,1923392.5,5,7272.60009765625,CHE,1.51,10.247496,45.373577,700
Switzerland,2018,8516344,1923392.5,6,7399.7001953125,CHE,1.54,10.426587,46.166553,701
Switzerland,2018,8516344,1923392.5,7,7439.9599609375,CHE,1.54,10.483315,46.417732,702
Switzerland,2018,8516344,1923392.5,8,7641.7998046875,CHE,1.58,10.767719,47.677006,703
Switzerland,2018,8516344,1923392.5,9,7360.419921875,CHE,1.53,10.371239,45.921486,704
Switzerland,2018,8516344,1923392.5,10,7209.5498046875,CHE,1.49,10.158654,44.980209,705
Switzerland,2018,8516344,1923392.5,11,7276.83984375,CHE,1.51,10.25347,45.400032,706
Switzerland,2018,8516344,1923392.5,12,7160.0498046875,CHE,1.48,10.088906,44.671379,707
Switzerland,2019,8577524,1920133,1,7309.72021484375,CHE,1.51,10.226336,45.682587,708
Switzerland,2019,8577524,1920133,2,7134.85009765625,CHE,1.47,9.9816914,44.589725,709
Switzerland,2019,8577524,1920133,3,7187.2099609375,CHE,1.48,10.054943,44.91695,710
Switzerland,2019,8577524,1920133,4,7303.7099609375,CHE,1.51,10.217928,45.645027,711
Switzerland,2019,8577524,1920133,5,7214.509765625,CHE,1.49,10.093136,45.087563,712
Switzerland,2019,8577524,1920133,6,7242.2900390625,CHE,1.49,10.132001,45.261177,713
Switzerland,2019,8577524,1920133,7,7244.919921875,CHE,1.49,10.13568,45.277615,714
Switzerland,2019,8577524,1920133,8,7144.25,CHE,1.47,9.9948425,44.648468,715
